0000282,国药一致
0000782,海王生物
0004232,东阿阿胶
0005132,丽珠集团
0005382,云南白药
0006232,吉林敖东
0006502,仁和药业
0006612,长春高新
0007662,通化金马
0008132,德展健康
0009632,华东医药
0009892,九芝堂
0009992,华润三九
0020012,新和成
0020072,华兰生物
0020192,亿帆医药
0020302,达安基因
0020382,双鹭药业
0021182,紫鑫药业
0022522,上海莱士
0022622,恩华药业
0022942,信立泰
0023172,众生药业
0023902,信邦制药
0023992,海普瑞
0024112,延安必康
0024222,科伦药业
0024242,贵州百灵
0024372,誉衡药业
0025892,瑞康医药
0026032,以岭药业
0027272,一心堂
0027372,葵花药业
0027732,康弘药业
0029072,华森制药
3000092,安科生物
3000152,爱尔眼科
3000262,红日药业
3001222,智飞生物
3001422,沃森生物
3001992,翰宇药业
3002442,迪安诊断
3002942,博雅生物
3003472,泰格医药
3003572,我武生物
3004822,万孚生物
3005582,贝达药业
3006012,康泰生物
3006762,华大基因
6000561,中国医药
6000621,华润双鹤
6000791,人福医药
6000851,同仁堂
6001611,天坛生物
6001961,复星医药
6002001,江苏吴中
6002161,浙江医药
6002521,XD中恒集
6002671,海正药业
6002761,恒瑞医药
6002851,羚锐制药
6003291,中新药业
6003321,白云山
6003801,健康元
6004201,现代制药
6004221,昆药集团
6004361,片仔癀
6005111,国药股份
6005211,华海药业
6005351,天士力
6005571,康缘药业
6005661,济川药业
6005721,康恩贝
6005941,益佰制药
6006451,中源协和
6006641,哈药股份
6007501,江中药业
6007811,辅仁药业
6008671,通化东宝
6009931,马应龙
6009981,九州通
6016071,上海医药
6031081,润达医疗
6033671,辰欣药业
6033681,柳药股份
6035671,珍宝岛
6036581,安图生物
6036691,灵康药业
6037071,健友股份
6038581,步长制药
6038831,老百姓
6039391,益丰药房
